"global_step","Hopper-v4__PPO1_Hopper__4__1745438365 - _step","Hopper-v4__PPO1_Hopper__4__1745438365 - _step__MIN","Hopper-v4__PPO1_Hopper__4__1745438365 - _step__MAX","Hopper-v4__PPO1_Hopper__4__1745438365 - charts/episodic_return","Hopper-v4__PPO1_Hopper__4__1745438365 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__4__1745438365 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__3__1745437682 - _step","Hopper-v4__PPO1_Hopper__3__1745437682 - _step__MIN","Hopper-v4__PPO1_Hopper__3__1745437682 - _step__MAX","Hopper-v4__PPO1_Hopper__3__1745437682 - charts/episodic_return","Hopper-v4__PPO1_Hopper__3__1745437682 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__3__1745437682 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__2__1745436989 - _step","Hopper-v4__PPO1_Hopper__2__1745436989 - _step__MIN","Hopper-v4__PPO1_Hopper__2__1745436989 - _step__MAX","Hopper-v4__PPO1_Hopper__2__1745436989 - charts/episodic_return","Hopper-v4__PPO1_Hopper__2__1745436989 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__2__1745436989 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__1__1745436308 - _step","Hopper-v4__PPO1_Hopper__1__1745436308 - _step__MIN","Hopper-v4__PPO1_Hopper__1__1745436308 - _step__MAX","Hopper-v4__PPO1_Hopper__1__1745436308 - charts/episodic_return","Hopper-v4__PPO1_Hopper__1__1745436308 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__1__1745436308 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__0__1745435609 - _step","Hopper-v4__PPO1_Hopper__0__1745435609 - _step__MIN","Hopper-v4__PPO1_Hopper__0__1745435609 - _step__MAX","Hopper-v4__PPO1_Hopper__0__1745435609 - charts/episodic_return","Hopper-v4__PPO1_Hopper__0__1745435609 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__0__1745435609 - charts/episodic_return__MAX"
"123176","","","","","","","","","","","","","","","","","","","","","","","","","1209","1209","1209","835.0759887695312","835.0759887695312","835.0759887695312"
"123200","","","","","","","1286","1286","1286","427.0521240234375","427.0521240234375","427.0521240234375","","","","","","","","","","","","","","","","","",""
"123294","","","","","","","","","","","","","","","","","","","1167","1167","1167","938.517822265625","938.517822265625","938.517822265625","","","","","",""
"123338","1189","1189","1189","615.0805053710938","615.0805053710938","615.0805053710938","","","","","","","","","","","","","","","","","","","","","","","",""
"123353","","","","","","","1287","1287","1287","441.7841491699219","441.7841491699219","441.7841491699219","","","","","","","","","","","","","","","","","",""
"123453","","","","","","","","","","","","","1042","1042","1042","1050.89990234375","1050.89990234375","1050.89990234375","","","","","","","","","","","",""
"123467","","","","","","","","","","","","","","","","","","","","","","","","","1210","1210","1210","872.5498657226562","872.5498657226562","872.5498657226562"
"123504","","","","","","","1288","1288","1288","438.39208984375","438.39208984375","438.39208984375","","","","","","","","","","","","","","","","","",""
"123520","1190","1190","1190","540.3499145507812","540.3499145507812","540.3499145507812","","","","","","","","","","","","","","","","","","","","","","","",""
"123658","","","","","","","1289","1289","1289","442.88671875","442.88671875","442.88671875","","","","","","","","","","","","","","","","","",""
"123687","1191","1191","1191","479.875","479.875","479.875","","","","","","","","","","","","","","","","","","","","","","","",""
"123718","","","","","","","","","","","","","","","","","","","1168","1168","1168","1275.0301513671875","1275.0301513671875","1275.0301513671875","","","","","",""
"123746","","","","","","","","","","","","","","","","","","","","","","","","","1211","1211","1211","819.2646484375","819.2646484375","819.2646484375"
"123809","","","","","","","1290","1290","1290","433.990966796875","433.990966796875","433.990966796875","","","","","","","","","","","","","","","","","",""
"123816","","","","","","","","","","","","","1043","1043","1043","1092.9554443359375","1092.9554443359375","1092.9554443359375","","","","","","","","","","","",""
"123904","1192","1192","1192","679.9848022460938","679.9848022460938","679.9848022460938","","","","","","","","","","","","","","","","","","","","","","","",""
"123952","","","","","","","","","","","","","","","","","","","","","","","","","1212","1212","1212","665.6861572265625","665.6861572265625","665.6861572265625"
"123964","","","","","","","1291","1291","1291","447.3553161621094","447.3553161621094","447.3553161621094","","","","","","","","","","","","","","","","","",""
"123978","","","","","","","","","","","","","","","","","","","1169","1169","1169","828.8682861328125","828.8682861328125","828.8682861328125","","","","","",""
"124113","","","","","","","1292","1292","1292","428.3336486816406","428.3336486816406","428.3336486816406","","","","","","","","","","","","","","","","","",""
"124116","1193","1193","1193","672.8487548828125","672.8487548828125","672.8487548828125","","","","","","","","","","","","","","","","","","","","","","","",""
"124201","","","","","","","","","","","","","1044","1044","1044","1197.007080078125","1197.007080078125","1197.007080078125","","","","","","","","","","","",""
"124215","","","","","","","","","","","","","","","","","","","","","","","","","1213","1213","1213","854.9760131835938","854.9760131835938","854.9760131835938"
"124265","","","","","","","1293","1293","1293","442.8392639160156","442.8392639160156","442.8392639160156","","","","","","","","","","","","","","","","","",""
"124313","","","","","","","","","","","","","","","","","","","1170","1170","1170","1021.31201171875","1021.31201171875","1021.31201171875","","","","","",""
"124323","1194","1194","1194","652.5771484375","652.5771484375","652.5771484375","","","","","","","","","","","","","","","","","","","","","","","",""
"124417","","","","","","","1294","1294","1294","439.3208923339844","439.3208923339844","439.3208923339844","","","","","","","","","","","","","","","","","",""
"124467","","","","","","","","","","","","","","","","","","","","","","","","","1214","1214","1214","811.939208984375","811.939208984375","811.939208984375"
"124529","1195","1195","1195","654.9122924804688","654.9122924804688","654.9122924804688","","","","","","","","","","","","","","","","","","","","","","","",""
"124567","","","","","","","1295","1295","1295","427.7497863769531","427.7497863769531","427.7497863769531","","","","","","","","","","","","","","","","","",""
"124594","","","","","","","","","","","","","1045","1045","1045","1239.010498046875","1239.010498046875","1239.010498046875","","","","","","","","","","","",""
"124667","","","","","","","","","","","","","","","","","","","1171","1171","1171","1069.9327392578125","1069.9327392578125","1069.9327392578125","","","","","",""
"124717","","","","","","","1296","1296","1296","437.0978088378906","437.0978088378906","437.0978088378906","","","","","","","","","","","","","","","","","",""
"124737","1196","1196","1196","670.1385498046875","670.1385498046875","670.1385498046875","","","","","","","","","","","","","","","","","","","","","","","",""
"124763","","","","","","","","","","","","","","","","","","","","","","","","","1215","1215","1215","906.086669921875","906.086669921875","906.086669921875"
"124867","","","","","","","1297","1297","1297","434.28924560546875","434.28924560546875","434.28924560546875","","","","","","","","","","","","","","","","","",""
"124907","","","","","","","","","","","","","1046","1046","1046","999.6577758789062","999.6577758789062","999.6577758789062","","","","","","","","","","","",""
"124945","1198","1198","1198","674.1290283203125","674.1290283203125","674.1290283203125","","","","","","","","","","","","","","","","","","","","","","","",""
"124977","","","","","","","","","","","","","","","","","","","1173","1173","1173","937.2789916992188","937.2789916992188","937.2789916992188","","","","","",""
"125021","","","","","","","1299","1299","1299","444.79583740234375","444.79583740234375","444.79583740234375","","","","","","","","","","","","","","","","","",""
"125039","","","","","","","","","","","","","","","","","","","","","","","","","1217","1217","1217","866.0113525390625","866.0113525390625","866.0113525390625"
"125155","1199","1199","1199","671.75390625","671.75390625","671.75390625","","","","","","","","","","","","","","","","","","","","","","","",""
"125172","","","","","","","1300","1300","1300","440.3379821777344","440.3379821777344","440.3379821777344","","","","","","","","","","","","","","","","","",""
"125282","","","","","","","","","","","","","","","","","","","","","","","","","1218","1218","1218","799.566650390625","799.566650390625","799.566650390625"
"125297","","","","","","","","","","","","","1048","1048","1048","1179.2835693359375","1179.2835693359375","1179.2835693359375","","","","","","","","","","","",""
"125330","","","","","","","1301","1301","1301","451.30303955078125","451.30303955078125","451.30303955078125","","","","","","","","","","","","","","","","","",""
"125368","1200","1200","1200","673.5460815429688","673.5460815429688","673.5460815429688","","","","","","","","","","","","","","","","","","","","","","","",""
"125400","","","","","","","","","","","","","","","","","","","1174","1174","1174","1274.9700927734375","1274.9700927734375","1274.9700927734375","","","","","",""
"125485","","","","","","","1302","1302","1302","450.5623779296875","450.5623779296875","450.5623779296875","","","","","","","","","","","","","","","","","",""
"125559","","","","","","","","","","","","","","","","","","","","","","","","","1219","1219","1219","805.0418090820312","805.0418090820312","805.0418090820312"
"125578","1201","1201","1201","671.2713623046875","671.2713623046875","671.2713623046875","","","","","","","","","","","","","","","","","","","","","","","",""
"125637","","","","","","","1303","1303","1303","437.9018859863281","437.9018859863281","437.9018859863281","","","","","","","","","","","","","","","","","",""
"125673","","","","","","","","","","","","","","","","","","","1175","1175","1175","856.5385131835938","856.5385131835938","856.5385131835938","","","","","",""
"125693","","","","","","","","","","","","","1049","1049","1049","1223.3719482421875","1223.3719482421875","1223.3719482421875","","","","","","","","","","","",""
"125790","","","","","","","1304","1304","1304","443.7503356933594","443.7503356933594","443.7503356933594","","","","","","","","","","","","","","","","","",""
"125791","1202","1202","1202","677.2024536132812","677.2024536132812","677.2024536132812","","","","","","","","","","","","","","","","","","","","","","","",""
"125807","","","","","","","","","","","","","","","","","","","","","","","","","1220","1220","1220","848.6007080078125","848.6007080078125","848.6007080078125"
"125944","","","","","","","1305","1305","1305","436.9606018066406","436.9606018066406","436.9606018066406","","","","","","","","","","","","","","","","","",""
"125982","","","","","","","","","","","","","","","","","","","1176","1176","1176","985.9096069335938","985.9096069335938","985.9096069335938","","","","","",""
"126007","1203","1203","1203","682.6541748046875","682.6541748046875","682.6541748046875","","","","","","","","","","","","","","","","","","","","","","","",""
"126079","","","","","","","","","","","","","1050","1050","1050","1162.6383056640625","1162.6383056640625","1162.6383056640625","","","","","","","","","","","",""
"126100","","","","","","","1306","1306","1306","452.30194091796875","452.30194091796875","452.30194091796875","","","","","","","","","","","","","","","","","",""
"126125","","","","","","","","","","","","","","","","","","","","","","","","","1221","1221","1221","1014.8787841796875","1014.8787841796875","1014.8787841796875"
"126222","1204","1204","1204","672.6376953125","672.6376953125","672.6376953125","","","","","","","","","","","","","","","","","","","","","","","",""
"126252","","","","","","","1307","1307","1307","439.74786376953125","439.74786376953125","439.74786376953125","","","","","","","","","","","","","","","","","",""
"126313","","","","","","","","","","","","","","","","","","","1177","1177","1177","959.4542846679688","959.4542846679688","959.4542846679688","","","","","",""
"126382","","","","","","","","","","","","","1051","1051","1051","982.294189453125","982.294189453125","982.294189453125","","","","","","","","","","","",""
"126402","","","","","","","1308","1308","1308","437.6922912597656","437.6922912597656","437.6922912597656","","","","","","","","","","","","","","","","","",""
"126432","1205","1205","1205","667.66552734375","667.66552734375","667.66552734375","","","","","","","","","","","","","","","","","","","","","","","",""
"126447","","","","","","","","","","","","","","","","","","","","","","","","","1222","1222","1222","949.4968872070312","949.4968872070312","949.4968872070312"
"126552","","","","","","","1309","1309","1309","438.3887939453125","438.3887939453125","438.3887939453125","","","","","","","","","","","","","","","","","",""
"126646","1206","1206","1206","679.3118286132812","679.3118286132812","679.3118286132812","","","","","","","","","","","","","","","","","","","","","","","",""
"126681","","","","","","","","","","","","","","","","","","","1178","1178","1178","1106.5269775390625","1106.5269775390625","1106.5269775390625","","","","","",""
"126701","","","","","","","1310","1310","1310","434.5771484375","434.5771484375","434.5771484375","","","","","","","","","","","","","","","","","",""
"126730","","","","","","","","","","","","","","","","","","","","","","","","","1223","1223","1223","856.8347778320312","856.8347778320312","856.8347778320312"
"126754","","","","","","","","","","","","","1052","1052","1052","1140.4676513671875","1140.4676513671875","1140.4676513671875","","","","","","","","","","","",""
"126856","","","","","","","1311","1311","1311","447.0189208984375","447.0189208984375","447.0189208984375","","","","","","","","","","","","","","","","","",""
"126863","1207","1207","1207","684.1971435546875","684.1971435546875","684.1971435546875","","","","","","","","","","","","","","","","","","","","","","","",""
"127005","","","","","","","1313","1313","1313","435.7980651855469","435.7980651855469","435.7980651855469","","","","","","","","","","","","","","","","","",""
"127035","","","","","","","","","","","","","","","","","","","","","","","","","1225","1225","1225","873.5918579101562","873.5918579101562","873.5918579101562"
"127077","1209","1209","1209","677.757568359375","677.757568359375","677.757568359375","","","","","","","","","","","","","","","","","","","","","","","",""
"127150","","","","","","","","","","","","","","","","","","","1180","1180","1180","1445.552978515625","1445.552978515625","1445.552978515625","","","","","",""
"127159","","","","","","","1314","1314","1314","448.2652282714844","448.2652282714844","448.2652282714844","","","","","","","","","","","","","","","","","",""
"127165","","","","","","","","","","","","","1054","1054","1054","1244.2362060546875","1244.2362060546875","1244.2362060546875","","","","","","","","","","","",""
"127286","","","","","","","","","","","","","","","","","","","1181","1181","1181","281.6247253417969","281.6247253417969","281.6247253417969","","","","","",""
"127294","1210","1210","1210","684.1561889648438","684.1561889648438","684.1561889648438","","","","","","","","","","","","","","","","","","","","","","","",""
"127308","","","","","","","","","","","","","","","","","","","","","","","","","1226","1226","1226","846.8992919921875","846.8992919921875","846.8992919921875"
"127316","","","","","","","1315","1315","1315","448.63824462890625","448.63824462890625","448.63824462890625","","","","","","","","","","","","","","","","","",""
"127471","","","","","","","1316","1316","1316","445.778076171875","445.778076171875","445.778076171875","","","","","","","","","","","","","","","","","",""
"127505","1211","1211","1211","662.7030639648438","662.7030639648438","662.7030639648438","","","","","","","","","","","","","","","","","","","","","","","",""
"127566","","","","","","","","","","","","","1055","1055","1055","1240.224365234375","1240.224365234375","1240.224365234375","","","","","","","","","","","",""
"127570","","","","","","","","","","","","","","","","","","","","","","","","","1227","1227","1227","850.1400146484375","850.1400146484375","850.1400146484375"
"127603","","","","","","","","","","","","","","","","","","","1182","1182","1182","983.7678833007812","983.7678833007812","983.7678833007812","","","","","",""
"127622","","","","","","","1317","1317","1317","438.46575927734375","438.46575927734375","438.46575927734375","","","","","","","","","","","","","","","","","",""
"127718","1212","1212","1212","671.373291015625","671.373291015625","671.373291015625","","","","","","","","","","","","","","","","","","","","","","","",""
"127772","","","","","","","1318","1318","1318","437.25201416015625","437.25201416015625","437.25201416015625","","","","","","","","","","","","","","","","","",""
"127858","","","","","","","","","","","","","","","","","","","","","","","","","1228","1228","1228","933.0358276367188","933.0358276367188","933.0358276367188"
"127897","","","","","","","","","","","","","1056","1056","1056","1028.0635986328125","1028.0635986328125","1028.0635986328125","","","","","","","","","","","",""
"127900","","","","","","","","","","","","","","","","","","","1183","1183","1183","976.1288452148438","976.1288452148438","976.1288452148438","","","","","",""
"127928","","","","","","","1319","1319","1319","446.6175231933594","446.6175231933594","446.6175231933594","","","","","","","","","","","","","","","","","",""
"127941","1213","1213","1213","693.5598754882812","693.5598754882812","693.5598754882812","","","","","","","","","","","","","","","","","","","","","","","",""
"128085","","","","","","","1320","1320","1320","452.6397399902344","452.6397399902344","452.6397399902344","","","","","","","","","","","","","","","","","",""
"128135","1214","1214","1214","592.3074340820312","592.3074340820312","592.3074340820312","","","","","","","","","","","","","","","","","","","","","","","",""
"128140","","","","","","","","","","","","","","","","","","","","","","","","","1229","1229","1229","885.3135986328125","885.3135986328125","885.3135986328125"
"128191","","","","","","","","","","","","","1057","1057","1057","902.4451904296875","902.4451904296875","902.4451904296875","","","","","","","","","","","",""
"128234","","","","","","","1321","1321","1321","437.20208740234375","437.20208740234375","437.20208740234375","","","","","","","","","","","","","","","","","",""
"128280","","","","","","","","","","","","","","","","","","","1184","1184","1184","1153.4041748046875","1153.4041748046875","1153.4041748046875","","","","","",""
"128348","1215","1215","1215","673.4008178710938","673.4008178710938","673.4008178710938","","","","","","","","","","","","","","","","","","","","","","","",""
"128395","","","","","","","1322","1322","1322","462.3962097167969","462.3962097167969","462.3962097167969","","","","","","","","","","","","","","","","","",""
"128433","","","","","","","","","","","","","","","","","","","","","","","","","1230","1230","1230","912.43505859375","912.43505859375","912.43505859375"
"128545","","","","","","","1323","1323","1323","434.68408203125","434.68408203125","434.68408203125","","","","","","","","","","","","","","","","","",""
"128546","1216","1216","1216","594.744873046875","594.744873046875","594.744873046875","","","","","","","","","","","","","","","","","","","","","","","",""
"128585","","","","","","","","","","","","","1058","1058","1058","1240.321044921875","1240.321044921875","1240.321044921875","","","","","","","","","","","",""
"128608","","","","","","","","","","","","","","","","","","","1185","1185","1185","1050.8724365234375","1050.8724365234375","1050.8724365234375","","","","","",""
"128695","","","","","","","1324","1324","1324","437.1292419433594","437.1292419433594","437.1292419433594","","","","","","","","","","","","","","","","","",""
"128728","","","","","","","","","","","","","","","","","","","","","","","","","1231","1231","1231","853.581787109375","853.581787109375","853.581787109375"
"128754","1217","1217","1217","665.5055541992188","665.5055541992188","665.5055541992188","","","","","","","","","","","","","","","","","","","","","","","",""
"128843","","","","","","","1325","1325","1325","425.7895812988281","425.7895812988281","425.7895812988281","","","","","","","","","","","","","","","","","",""
"128920","","","","","","","","","","","","","1059","1059","1059","1052.636474609375","1052.636474609375","1052.636474609375","","","","","","","","","","","",""
"128973","1218","1218","1218","688.4198608398438","688.4198608398438","688.4198608398438","","","","","","","","","","","","","","","","","","","","","","","",""
"128993","","","","","","","1326","1326","1326","434.529541015625","434.529541015625","434.529541015625","","","","","","","","","","","","","","","","","",""
"128999","","","","","","","","","","","","","","","","","","","","","","","","","1232","1232","1232","808.0601806640625","808.0601806640625","808.0601806640625"
"129020","","","","","","","","","","","","","","","","","","","1186","1186","1186","1209.5064697265625","1209.5064697265625","1209.5064697265625","","","","","",""
"129145","","","","","","","1328","1328","1328","429.9827880859375","429.9827880859375","429.9827880859375","","","","","","","","","","","","","","","","","",""
"129185","1220","1220","1220","671.1688232421875","671.1688232421875","671.1688232421875","","","","","","","","","","","","","","","","","","","","","","","",""
"129248","","","","","","","","","","","","","","","","","","","","","","","","","1234","1234","1234","761.5971069335938","761.5971069335938","761.5971069335938"
"129302","","","","","","","1329","1329","1329","447.3504943847656","447.3504943847656","447.3504943847656","","","","","","","","","","","","","","","","","",""
"129314","","","","","","","","","","","","","1061","1061","1061","1194.2747802734375","1194.2747802734375","1194.2747802734375","","","","","","","","","","","",""
"129403","1221","1221","1221","679.1724243164062","679.1724243164062","679.1724243164062","","","","","","","","","","","","","","","","","","","","","","","",""
"129442","","","","","","","","","","","","","","","","","","","1188","1188","1188","1285.2279052734375","1285.2279052734375","1285.2279052734375","","","","","",""
"129456","","","","","","","1330","1330","1330","443.07452392578125","443.07452392578125","443.07452392578125","","","","","","","","","","","","","","","","","",""
"129597","","","","","","","","","","","","","","","","","","","","","","","","","1235","1235","1235","1144.6787109375","1144.6787109375","1144.6787109375"
"129605","","","","","","","","","","","","","1062","1062","1062","930.5821533203125","930.5821533203125","930.5821533203125","","","","","","","","","","","",""
"129608","","","","","","","1331","1331","1331","439.4266357421875","439.4266357421875","439.4266357421875","","","","","","","","","","","","","","","","","",""
"129613","1222","1222","1222","661.1749877929688","661.1749877929688","661.1749877929688","","","","","","","","","","","","","","","","","","","","","","","",""
"129754","","","","","","","","","","","","","","","","","","","1189","1189","1189","946.7828979492188","946.7828979492188","946.7828979492188","","","","","",""
"129761","","","","","","","1332","1332","1332","436.3820495605469","436.3820495605469","436.3820495605469","","","","","","","","","","","","","","","","","",""
"129828","1223","1223","1223","669.3552856445312","669.3552856445312","669.3552856445312","","","","","","","","","","","","","","","","","","","","","","","",""
"129912","","","","","","","1333","1333","1333","438.2955627441406","438.2955627441406","438.2955627441406","","","","","","","","","","","","","","","","","",""
"129931","","","","","","","","","","","","","","","","","","","","","","","","","1236","1236","1236","1036.23779296875","1036.23779296875","1036.23779296875"
"130026","","","","","","","","","","","","","1063","1063","1063","1262.3026123046875","1262.3026123046875","1262.3026123046875","","","","","","","","","","","",""
"130027","","","","","","","","","","","","","","","","","","","1190","1190","1190","874.582275390625","874.582275390625","874.582275390625","","","","","",""
"130038","1224","1224","1224","658.1637573242188","658.1637573242188","658.1637573242188","","","","","","","","","","","","","","","","","","","","","","","",""
"130068","","","","","","","1334","1334","1334","450.1627502441406","450.1627502441406","450.1627502441406","","","","","","","","","","","","","","","","","",""
"130223","","","","","","","1335","1335","1335","448.4326477050781","448.4326477050781","448.4326477050781","","","","","","","","","","","","","","","","","",""
"130239","","","","","","","","","","","","","","","","","","","","","","","","","1237","1237","1237","970.3807373046875","970.3807373046875","970.3807373046875"
"130247","1225","1225","1225","668.0849609375","668.0849609375","668.0849609375","","","","","","","","","","","","","","","","","","","","","","","",""
"130330","","","","","","","","","","","","","1064","1064","1064","918.2677612304688","918.2677612304688","918.2677612304688","","","","","","","","","","","",""
"130340","","","","","","","","","","","","","","","","","","","1191","1191","1191","1009.4497680664062","1009.4497680664062","1009.4497680664062","","","","","",""
"130378","","","","","","","1336","1336","1336","444.8156433105469","444.8156433105469","444.8156433105469","","","","","","","","","","","","","","","","","",""
"130455","1226","1226","1226","659.8975219726562","659.8975219726562","659.8975219726562","","","","","","","","","","","","","","","","","","","","","","","",""
"130520","","","","","","","","","","","","","","","","","","","","","","","","","1238","1238","1238","819.3555297851562","819.3555297851562","819.3555297851562"
"130529","","","","","","","1337","1337","1337","436.2924499511719","436.2924499511719","436.2924499511719","","","","","","","","","","","","","","","","","",""
"130668","1227","1227","1227","655.4688110351562","655.4688110351562","655.4688110351562","","","","","","","","","","","","","","","","","","","","","","","",""
"130681","","","","","","","1338","1338","1338","438.90545654296875","438.90545654296875","438.90545654296875","","","","","","","","","","","","","","","","","",""
"130701","","","","","","","","","","","","","1065","1065","1065","1157.8564453125","1157.8564453125","1157.8564453125","","","","","","","","","","","",""
"130718","","","","","","","","","","","","","","","","","","","1192","1192","1192","1189.2802734375","1189.2802734375","1189.2802734375","","","","","",""
"130817","","","","","","","","","","","","","","","","","","","","","","","","","1239","1239","1239","890.1087646484375","890.1087646484375","890.1087646484375"
"130830","","","","","","","1339","1339","1339","434.3499755859375","434.3499755859375","434.3499755859375","","","","","","","","","","","","","","","","","",""
"130885","1228","1228","1228","676.4848022460938","676.4848022460938","676.4848022460938","","","","","","","","","","","","","","","","","","","","","","","",""
"130989","","","","","","","1340","1340","1340","461.8692321777344","461.8692321777344","461.8692321777344","","","","","","","","","","","","","","","","","",""
"130990","","","","","","","","","","","","","1066","1066","1066","820.0858154296875","820.0858154296875","820.0858154296875","","","","","","","","","","","",""
"131037","","","","","","","","","","","","","","","","","","","1193","1193","1193","1011.2119140625","1011.2119140625","1011.2119140625","","","","","",""
"131051","","","","","","","","","","","","","","","","","","","","","","","","","1240","1240","1240","781.8656005859375","781.8656005859375","781.8656005859375"
"131106","1230","1230","1230","694.0112915039062","694.0112915039062","694.0112915039062","","","","","","","","","","","","","","","","","","","","","","","",""
"131145","","","","","","","1342","1342","1342","449.74932861328125","449.74932861328125","449.74932861328125","","","","","","","","","","","","","","","","","",""
"131255","","","","","","","","","","","","","","","","","","","","","","","","","1242","1242","1242","664.4446411132812","664.4446411132812","664.4446411132812"
"131291","","","","","","","","","","","","","1068","1068","1068","914.0349731445312","914.0349731445312","914.0349731445312","","","","","","","","","","","",""
"131297","","","","","","","1343","1343","1343","441.8907775878906","441.8907775878906","441.8907775878906","","","","","","","","","","","","","","","","","",""
"131318","1231","1231","1231","664.829833984375","664.829833984375","664.829833984375","","","","","","","","","","","","","","","","","","","","","","","",""
"131448","","","","","","","1344","1344","1344","437.3541259765625","437.3541259765625","437.3541259765625","","","","","","","","","","","","","","","","","",""
"131484","","","","","","","","","","","","","","","","","","","1195","1195","1195","1345.0960693359375","1345.0960693359375","1345.0960693359375","","","","","",""
"131535","1232","1232","1232","681.2807006835938","681.2807006835938","681.2807006835938","","","","","","","","","","","","","","","","","","","","","","","",""
"131552","","","","","","","","","","","","","","","","","","","","","","","","","1243","1243","1243","921.4127807617188","921.4127807617188","921.4127807617188"
"131603","","","","","","","1345","1345","1345","440.4989013671875","440.4989013671875","440.4989013671875","","","","","","","","","","","","","","","","","",""
"131691","","","","","","","","","","","","","1069","1069","1069","1226.285888671875","1226.285888671875","1226.285888671875","","","","","","","","","","","",""
"131754","","","","","","","1346","1346","1346","436.90423583984375","436.90423583984375","436.90423583984375","","","","","","","","","","","","","","","","","",""
"131758","1233","1233","1233","683.3748168945312","683.3748168945312","683.3748168945312","","","","","","","","","","","","","","","","","","","","","","","",""
"131811","","","","","","","","","","","","","","","","","","","","","","","","","1244","1244","1244","823.23095703125","823.23095703125","823.23095703125"
"131911","","","","","","","1347","1347","1347","453.02337646484375","453.02337646484375","453.02337646484375","","","","","","","","","","","","","","","","","",""
"131914","","","","","","","","","","","","","","","","","","","1196","1196","1196","1355.43798828125","1355.43798828125","1355.43798828125","","","","","",""
"131972","1234","1234","1234","674.728515625","674.728515625","674.728515625","","","","","","","","","","","","","","","","","","","","","","","",""
"131989","","","","","","","","","","","","","1070","1070","1070","960.9844360351562","960.9844360351562","960.9844360351562","","","","","","","","","","","",""
"132060","","","","","","","1348","1348","1348","436.9650573730469","436.9650573730469","436.9650573730469","","","","","","","","","","","","","","","","","",""
"132088","","","","","","","","","","","","","","","","","","","","","","","","","1245","1245","1245","873.8934936523438","873.8934936523438","873.8934936523438"
"132186","1235","1235","1235","675.2776489257812","675.2776489257812","675.2776489257812","","","","","","","","","","","","","","","","","","","","","","","",""
"132216","","","","","","","1349","1349","1349","450.8895263671875","450.8895263671875","450.8895263671875","","","","","","","","","","","","","","","","","",""
"132315","","","","","","","","","","","","","","","","","","","1197","1197","1197","1235.8719482421875","1235.8719482421875","1235.8719482421875","","","","","",""
"132362","","","","","","","","","","","","","1071","1071","1071","1197.6591796875","1197.6591796875","1197.6591796875","","","","","","","","","","","",""
"132369","","","","","","","1350","1350","1350","441.4961242675781","441.4961242675781","441.4961242675781","","","","","","","","","","","","","","","","","",""
"132376","","","","","","","","","","","","","","","","","","","","","","","","","1246","1246","1246","868.926513671875","868.926513671875","868.926513671875"
"132414","1236","1236","1236","695.6431884765625","695.6431884765625","695.6431884765625","","","","","","","","","","","","","","","","","","","","","","","",""
"132526","","","","","","","1351","1351","1351","450.8916015625","450.8916015625","450.8916015625","","","","","","","","","","","","","","","","","",""
"132625","1237","1237","1237","659.78564453125","659.78564453125","659.78564453125","","","","","","","","","","","","","","","","","","","","","","","",""
"132655","","","","","","","","","","","","","","","","","","","","","","","","","1247","1247","1247","783.9848022460938","783.9848022460938","783.9848022460938"
"132668","","","","","","","","","","","","","","","","","","","1198","1198","1198","1100.8203125","1100.8203125","1100.8203125","","","","","",""
"132678","","","","","","","1352","1352","1352","435.9180603027344","435.9180603027344","435.9180603027344","","","","","","","","","","","","","","","","","",""
"132699","","","","","","","","","","","","","1072","1072","1072","1078.0548095703125","1078.0548095703125","1078.0548095703125","","","","","","","","","","","",""
"132830","","","","","","","1353","1353","1353","440.6055603027344","440.6055603027344","440.6055603027344","","","","","","","","","","","","","","","","","",""
"132845","1238","1238","1238","684.559814453125","684.559814453125","684.559814453125","","","","","","","","","","","","","","","","","","","","","","","",""
"132974","","","","","","","","","","","","","","","","","","","","","","","","","1248","1248","1248","1005.2813720703125","1005.2813720703125","1005.2813720703125"
"132983","","","","","","","","","","","","","","","","","","","1199","1199","1199","953.9743041992188","953.9743041992188","953.9743041992188","","","","","",""
"132988","","","","","","","1354","1354","1354","451.10443115234375","451.10443115234375","451.10443115234375","","","","","","","","","","","","","","","","","",""
"132994","","","","","","","","","","","","","1073","1073","1073","958.7376708984375","958.7376708984375","958.7376708984375","","","","","","","","","","","",""
"133054","1239","1239","1239","655.592529296875","655.592529296875","655.592529296875","","","","","","","","","","","","","","","","","","","","","","","",""
"133155","","","","","","","1356","1356","1356","465.6845703125","465.6845703125","465.6845703125","","","","","","","","","","","","","","","","","",""
"133267","1241","1241","1241","675.8042602539062","675.8042602539062","675.8042602539062","","","","","","","","","","","","","","","","","","","","","","","",""
"133274","","","","","","","","","","","","","","","","","","","","","","","","","1250","1250","1250","936.343017578125","936.343017578125","936.343017578125"
"133315","","","","","","","1357","1357","1357","459.7580871582031","459.7580871582031","459.7580871582031","1075","1075","1075","1053.30517578125","1053.30517578125","1053.30517578125","","","","","","","","","","","",""
